1
0.000100135803223,216,
2
0.000353097915649,576,
3
0.000392913818359,720,
4
0.000735998153687,1296,
5
0.00152802467346,2160,
6
0.00286197662354,5328,
7
0.00758194923401,7200,
8
0.0112240314484,12528,
9
0.0155668258667,25200,
10
0.0143311023712,27648,
11
0.0462341308594,79200,
12
0.105412960052,171360,
13
0.131325960159,223056,
14
0.209453821182,380304,
15
0.339077949524,598464,
16
0.499922990799,889920,
17
1.26434803009,1973664,
18
1.45157289505,2377584,
19
5.49545884132,6184656,
20
6.84330892563,7833600,
21
18.6982681751,15704496,
22
45.8587219715,26628624,
24
393.062715054,67689216,
